50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48a17343-30da-434c-a270-b5b379dd3f1c,47,,"[85.3, 75.3]",3750200,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Massimo Oddo,19877.0,Right Back,4,AC Milan,243,['b01cb96e-330c-4375-8554-07ef3af5e99c'],17,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:17.970,Ball Receipt*,
,,,,"[79.2, 73.6]",,,,,,,,,,,,1.850203,,,,,,,,,,,,,2abb69df-96d7-4e9a-b2fc-95c436dd2a46,48,,"[85.3, 75.3]",3750200,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Massimo Oddo,19877.0,Right Back,4,AC Milan,243,"['48a17343-30da-434c-a270-b5b379dd3f1c', '56334709-2ae9-478f-a129-b6e82dc7d1d0', 'f46cefa0-2746-4369-b311-7c01f9e7b1a4']",17,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:17.970,Carry,True
,,,,,,,,,,,,,,,,1.289624,,,,,,,,,,,,,f46cefa0-2746-4369-b311-7c01f9e7b1a4,49,,"[35.6, 8.1]",3750200,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Boudewijn Zenden,17793.0,Left Wing,4,AC Milan,243,"['2abb69df-96d7-4e9a-b2fc-95c436dd2a46', '56334709-2ae9-478f-a129-b6e82dc7d1d0']",18,,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:18.767,Pressure,
,,,,,,,,,,,,,,,,1.437502,,,,,,,,,,,,,56334709-2ae9-478f-a129-b6e82dc7d1d0,50,,"[79.2, 73.6]",3750200,1,,,,,-2.729655,,Left Foot,,,"[57.0, 63.9]",,Low Pass,24.226639,,,,Alessandro Nesta,15778.0,,,,,,,1,From Free Kick,Massimo Oddo,19877.0,Right Back,4,AC Milan,243,"['c3e569d9-d883-4482-88cd-8920a1fc7a43', 'f46cefa0-2746-4369-b311-7c01f9e7b1a4']",19,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:19.820,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3e569d9-d883-4482-88cd-8920a1fc7a43,51,,"[57.0, 63.9]",3750200,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Nesta,15778.0,Right Center Back,4,AC Milan,243,['56334709-2ae9-478f-a129-b6e82dc7d1d0'],21,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:21.258,Ball Receipt*,
,,,,"[51.1, 65.6]",,,,,,,,,,,,1.376073,,,,,,,,,,,,,478abeaf-a582-452c-acc5-e0297852afb1,52,,"[57.0, 63.9]",3750200,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Nesta,15778.0,Right Center Back,4,AC Milan,243,"['09163e6f-f6c3-4420-86f8-f1d840bf5a58', 'c3e569d9-d883-4482-88cd-8920a1fc7a43']",21,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:21.258,Carry,
,,,,,,,,,,,,,,,,3.339087,,,,,,,,,,,,,09163e6f-f6c3-4420-86f8-f1d840bf5a58,53,,"[51.1, 65.6]",3750200,1,,,,,-2.323074,,Left Foot,,,"[19.0, 31.3]",,Low Pass,46.977654,,,,Nelson de Jesus da Silva,34393.0,,,,,,,1,From Free Kick,Alessandro Nesta,15778.0,Right Center Back,4,AC Milan,243,['cbebd295-3a33-492a-af61-59cbb6704eed'],22,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:22.634,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbebd295-3a33-492a-af61-59cbb6704eed,54,,"[19.0, 31.3]",3750200,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nelson de Jesus da Silva,34393.0,Goalkeeper,4,AC Milan,243,['09163e6f-f6c3-4420-86f8-f1d840bf5a58'],25,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:25.973,Ball Receipt*,
,,,,"[20.0, 21.9]",,,,,,,,,,,,5.626589,,,,,,,,,,,,,bb314cfb-2e74-41cc-bfa7-82747a925612,55,,"[19.0, 31.3]",3750200,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nelson de Jesus da Silva,34393.0,Goalkeeper,4,AC Milan,243,"['4daecbaf-3311-4950-ae25-86f152ddee25', 'cbebd295-3a33-492a-af61-59cbb6704eed']",25,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:25.973,Carry,
,,,,,,,,,,,,,,,,1.716526,,,,,,,,,,,,,4daecbaf-3311-4950-ae25-86f152ddee25,56,,"[20.0, 21.9]",3750200,1,,,,,1.5621009,,Left Foot,,,"[20.3, 56.4]",,Low Pass,34.501305,,,,Alessandro Nesta,15778.0,,,,,,,1,From Free Kick,Nelson de Jesus da Silva,34393.0,Goalkeeper,4,AC Milan,243,['db52e732-1d16-4d96-b0d3-576399158de3'],31,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:31.599,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db52e732-1d16-4d96-b0d3-576399158de3,57,,"[20.3, 56.4]",3750200,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Nesta,15778.0,Right Center Back,4,AC Milan,243,['4daecbaf-3311-4950-ae25-86f152ddee25'],33,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:33.316,Ball Receipt*,
,,,,"[20.3, 56.4]",,,,,,,,,,,,1.720615,,,,,,,,,,,,,ff506efe-7795-4e8d-9410-92f9df0621a9,58,,"[20.3, 56.4]",3750200,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Nesta,15778.0,Right Center Back,4,AC Milan,243,"['197869da-efc6-4b38-81fe-b369f0bca596', 'db52e732-1d16-4d96-b0d3-576399158de3']",33,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:33.316,Carry,
,,,,,,,,,,,,,,,,6.211738,,,,,,,,,,,,,197869da-efc6-4b38-81fe-b369f0bca596,59,,"[20.3, 56.4]",3750200,1,,,,,0.12176177,,Right Foot,,,"[120.0, 68.6]",,High Pass,100.443665,,Out,,Filippo Inzaghi,15781.0,,,,,,,1,From Free Kick,Alessandro Nesta,15778.0,Right Center Back,4,AC Milan,243,['b2d36c01-5f71-4843-8950-cfd36dcf2546'],35,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:35.036,Pass,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d36c01-5f71-4843-8950-cfd36dcf2546,60,,"[76.5, 64.5]",3750200,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Filippo Inzaghi,15781.0,Center Forward,4,AC Milan,243,['197869da-efc6-4b38-81fe-b369f0bca596'],41,,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:41.248,Ball Receipt*,
,,,,,,,,,,,,,,,,3.902673,,,,,,,,,,,,,2cb52390-2235-41e2-9a1a-8faeace957c1,61,,"[7.0, 36.1]",3750200,2,,,,,-0.045839425,,Right Foot,,,"[83.3, 32.6]",,High Pass,76.38023,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,José Manuel Reina Páez,7028.0,Goalkeeper,5,Liverpool,24,['74553b29-fe0e-489b-9abd-9be40bf2d29c'],3,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:03.327,Pass,
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,74553b29-fe0e-489b-9abd-9be40bf2d29c,62,,"[36.8, 47.5]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alessandro Nesta,15778.0,Right Center Back,5,Liverpool,24,['2cb52390-2235-41e2-9a1a-8faeace957c1'],7,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:07.229,Clearance,True
,,,,,,,,,,,,,,,,1.305119,,,,,,,,,,,,,0a32435b-bcf1-4c93-a632-0c8bc2395fbf,63,,"[69.2, 21.6]",3750200,2,,,,,-0.66655785,,Head,,,"[84.2, 9.8]",,Low Pass,19.085073,,,,Steven Gerrard,19109.0,,,,,,Recovery,1,From Goal Kick,John Arne Semundseth Riise,34386.0,Left Back,5,Liverpool,24,['d196c95c-3484-48c9-9023-015baddfe0e4'],9,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:09.305,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d196c95c-3484-48c9-9023-015baddfe0e4,64,,"[84.2, 9.8]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steven Gerrard,19109.0,Center Attacking Midfield,5,Liverpool,24,['0a32435b-bcf1-4c93-a632-0c8bc2395fbf'],10,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:10.610,Ball Receipt*,
,,,,"[84.5, 7.3]",,,,,,,,,,,,0.796162,,,,,,,,,,,,,be9c1805-9765-4e1e-9058-0810ebb108a3,65,,"[84.2, 9.8]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steven Gerrard,19109.0,Center Attacking Midfield,5,Liverpool,24,"['56c5f551-ef7c-46bc-a3f3-642c78a07638', 'd196c95c-3484-48c9-9023-015baddfe0e4']",10,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:10.610,Carry,
,,,,,,,,,,,,,,,,3.171741,,,,,,,,,,,,,56c5f551-ef7c-46bc-a3f3-642c78a07638,66,,"[84.5, 7.3]",3750200,2,,,,,-0.15468651,,Left Foot,,,"[114.0, 2.7]",,Low Pass,29.85649,,,,John Arne Semundseth Riise,34386.0,,,,,,,1,From Goal Kick,Steven Gerrard,19109.0,Center Attacking Midfield,5,Liverpool,24,['80bdc336-6e4d-409e-877d-3d61e325ef1b'],11,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:11.407,Pass,
,,,,,,,,,,,,,,,,1.241896,,,,,,,,,,,,,6c87aec3-e05a-4c0f-a33a-439057efd1a9,67,,"[14.5, 70.8]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alessandro Nesta,15778.0,Right Center Back,5,Liverpool,24,"['80bdc336-6e4d-409e-877d-3d61e325ef1b', '9159adae-aa24-4c0b-b404-f1ebcd5f44a6', '91ab3428-c162-4a7f-ab56-c6cc799cb024']",13,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:13.413,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80bdc336-6e4d-409e-877d-3d61e325ef1b,68,,"[114.0, 2.7]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,John Arne Semundseth Riise,34386.0,Left Back,5,Liverpool,24,"['56c5f551-ef7c-46bc-a3f3-642c78a07638', '6c87aec3-e05a-4c0f-a33a-439057efd1a9']",14,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:14.578,Ball Receipt*,True
,,,,"[115.4, 3.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,,9159adae-aa24-4c0b-b404-f1ebcd5f44a6,69,,"[114.0, 2.7]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,John Arne Semundseth Riise,34386.0,Left Back,5,Liverpool,24,"['6c87aec3-e05a-4c0f-a33a-439057efd1a9', '80bdc336-6e4d-409e-877d-3d61e325ef1b', '91ab3428-c162-4a7f-ab56-c6cc799cb024']",14,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:14.578,Carry,True
,,,,,,,,,,,,,,,,0.14802,,,,,,,,,,,,,91ab3428-c162-4a7f-ab56-c6cc799cb024,70,,"[115.4, 3.7]",3750200,2,,,,,2.0074234,,Left Foot,,,"[114.7, 5.2]",,Ground Pass,1.6552945,,Incomplete,,,,,,,,,,1,From Goal Kick,John Arne Semundseth Riise,34386.0,Left Back,5,Liverpool,24,"['3bd7a2a3-0fcc-42e7-a454-2d6326deaa6c', '6c87aec3-e05a-4c0f-a33a-439057efd1a9']",14,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:14.618,Pass,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3bd7a2a3-0fcc-42e7-a454-2d6326deaa6c,71,,"[5.4, 74.9]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alessandro Nesta,15778.0,Right Center Back,5,Liverpool,24,['91ab3428-c162-4a7f-ab56-c6cc799cb024'],14,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:14.766,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,660d82d7-817d-4ec7-ad62-ea5953b6b4d8,72,,"[10.4, 72.4]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Massimo Oddo,19877.0,Right Back,5,Liverpool,24,,16,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:16.494,Ball Recovery,
,,,,"[8.9, 72.4]",,,,,,,,,,,,0.438715,,,,,,,,,,,,,c568616f-036a-4f5d-ad91-5a9c2d899512,73,,"[10.4, 72.4]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Massimo Oddo,19877.0,Right Back,5,Liverpool,24,"['660d82d7-817d-4ec7-ad62-ea5953b6b4d8', '79689be1-2929-420f-9200-e87eaefa9127']",16,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:16.494,Carry,
,,,,,,,,,,,,,,,,1.060194,,,,,,,,,,,,,79689be1-2929-420f-9200-e87eaefa9127,74,,"[8.9, 72.4]",3750200,2,,,,,0.14189705,,Left Foot,,,"[21.5, 74.2]",,Ground Pass,12.727922,,,,Ivan Gennaro Gattuso,20142.0,,,,,,,1,From Goal Kick,Massimo Oddo,19877.0,Right Back,5,Liverpool,24,['61017b9f-c0bd-4d55-8a31-f3a5d931d9b6'],16,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:16.933,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61017b9f-c0bd-4d55-8a31-f3a5d931d9b6,75,,"[21.5, 74.2]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Gennaro Gattuso,20142.0,Left Center Midfield,5,Liverpool,24,['79689be1-2929-420f-9200-e87eaefa9127'],17,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:17.993,Ball Receipt*,
,,,,"[20.9, 74.2]",,,,,,,,,,,,0.357377,,,,,,,,,,,,,43df9d26-e36e-48c8-af07-3bc99dd5ac2b,76,,"[21.5, 74.2]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Gennaro Gattuso,20142.0,Left Center Midfield,5,Liverpool,24,"['61017b9f-c0bd-4d55-8a31-f3a5d931d9b6', '6a7dfb8b-1637-4388-b699-3cda1d4af931']",17,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:17.993,Carry,
,,,,,,,,,,,,,,,,0.985981,,,,,,,,,,,,,6a7dfb8b-1637-4388-b699-3cda1d4af931,77,,"[20.9, 74.2]",3750200,2,,,,,-2.5967288,,Right Foot,,,"[14.3, 70.2]",,Ground Pass,7.7175126,,Incomplete,,Andrea Pirlo,19849.0,,,,,,,1,From Goal Kick,Ivan Gennaro Gattuso,20142.0,Left Center Midfield,5,Liverpool,24,"['2392b1ac-00c7-4792-9aa5-7e92389d8409', 'a5acd3dd-222a-4c14-8093-a3c3dbdf924b']",18,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:18.350,Pass,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5acd3dd-222a-4c14-8093-a3c3dbdf924b,78,,"[15.3, 69.1]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrea Pirlo,19849.0,Center Defensive Midfield,5,Liverpool,24,['6a7dfb8b-1637-4388-b699-3cda1d4af931'],19,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:19.336,Ball Receipt*,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,2392b1ac-00c7-4792-9aa5-7e92389d8409,79,Success In Play,"[105.8, 9.9]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,John Arne Semundseth Riise,34386.0,Left Back,5,Liverpool,24,['6a7dfb8b-1637-4388-b699-3cda1d4af931'],19,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:19.336,Interception,
,,,,,,,,,,,,,,,,1.72915,,,,,,,,,,,,,fd8095cf-7f93-4653-a7ee-21cec37ab797,80,,"[99.7, 14.8]",3750200,2,,,,,2.864505,,Right Foot,,,"[77.9, 21.0]",,Ground Pass,22.664509,,,,Xabier Alonso Olano,20133.0,,,,,,Recovery,1,From Goal Kick,Dirk Kuijt,20195.0,Center Forward,5,Liverpool,24,['be4c7d23-708c-4639-9714-52e52730c7cf'],20,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:20.195,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be4c7d23-708c-4639-9714-52e52730c7cf,81,,"[77.9, 21.0]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Alonso Olano,20133.0,Left Center Midfield,5,Liverpool,24,['fd8095cf-7f93-4653-a7ee-21cec37ab797'],21,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:21.924,Ball Receipt*,
,,,,"[77.9, 22.0]",,,,,,,,,,,,1.766844,,,,,,,,,,,,,9fcd809a-771f-4415-aae6-afb07127c283,82,,"[77.9, 21.0]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Alonso Olano,20133.0,Left Center Midfield,5,Liverpool,24,"['be4c7d23-708c-4639-9714-52e52730c7cf', 'dccafbff-1b01-4a25-b8c0-a895b012efe7']",21,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:21.924,Carry,
,,,,,,,,,,,,,,,,1.650874,,,,,,,,,,,,,dccafbff-1b01-4a25-b8c0-a895b012efe7,83,,"[77.9, 22.0]",3750200,2,,,,,1.4585354,,Right Foot,,,"[83.3, 69.9]",,Low Pass,48.203423,,,,Jermaine Pennant,26649.0,,,True,,,,1,From Goal Kick,Xabier Alonso Olano,20133.0,Left Center Midfield,5,Liverpool,24,['44175eeb-0c52-4138-8f7c-23d28702f1ef'],23,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:23.691,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44175eeb-0c52-4138-8f7c-23d28702f1ef,84,,"[83.3, 69.9]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jermaine Pennant,26649.0,Right Wing,5,Liverpool,24,['dccafbff-1b01-4a25-b8c0-a895b012efe7'],25,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:25.342,Ball Receipt*,
,,,,"[104.0, 75.7]",,,,,,,,,,,,5.216086,,,,,,,,,,,,,1057e7d3-f3e4-4146-b095-af4d2458e873,85,,"[83.3, 69.9]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jermaine Pennant,26649.0,Right Wing,5,Liverpool,24,"['44175eeb-0c52-4138-8f7c-23d28702f1ef', '445900fe-26d0-4afe-be5b-a810700665d1']",25,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:25.342,Carry,
,,,,,,,,,,,,,,,,1.557123,,,,,,,,,,,,,445900fe-26d0-4afe-be5b-a810700665d1,86,,"[104.0, 75.7]",3750200,2,,,,,-3.1073594,,Left Foot,,,"[89.4, 75.2]",,Ground Pass,14.60856,,,,Steve Finnan,34392.0,,,,,,,1,From Goal Kick,Jermaine Pennant,26649.0,Right Wing,5,Liverpool,24,['a4326d77-6ba0-4c9c-be59-85c296d5f148'],30,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:30.558,Pass,
,,,,,,,,,,,,,,,,1.543114,,,,,,,,,,,,,653ddcb6-78ea-4774-9909-ef0e172f46a3,87,,"[23.2, 7.0]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clarence Seedorf,15046.0,Left Attacking Midfield,5,Liverpool,24,"['2cefdcd8-2a6e-4d62-8178-8cbdc9f332bb', '2f94c418-0fbf-4ce7-b151-52128e62a12c', 'a4326d77-6ba0-4c9c-be59-85c296d5f148']",31,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:31.718,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4326d77-6ba0-4c9c-be59-85c296d5f148,88,,"[89.4, 75.2]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steve Finnan,34392.0,Right Back,5,Liverpool,24,"['445900fe-26d0-4afe-be5b-a810700665d1', '653ddcb6-78ea-4774-9909-ef0e172f46a3']",32,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:32.115,Ball Receipt*,True
,,,,"[83.9, 72.0]",,,,,,,,,,,,1.11735,,,,,,,,,,,,,2cefdcd8-2a6e-4d62-8178-8cbdc9f332bb,89,,"[89.4, 75.2]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steve Finnan,34392.0,Right Back,5,Liverpool,24,"['2f94c418-0fbf-4ce7-b151-52128e62a12c', '653ddcb6-78ea-4774-9909-ef0e172f46a3', 'a4326d77-6ba0-4c9c-be59-85c296d5f148']",32,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:32.115,Carry,True
,,,,,,,,,,,,,,,,1.317433,,,,,,,,,,,,,2f94c418-0fbf-4ce7-b151-52128e62a12c,90,,"[83.9, 72.0]",3750200,2,,,,,-1.0686513,,Left Foot,,,"[99.0, 44.5]",,High Pass,31.37292,,,,Steven Gerrard,19109.0,,,,,,,1,From Goal Kick,Steve Finnan,34392.0,Right Back,5,Liverpool,24,"['653ddcb6-78ea-4774-9909-ef0e172f46a3', 'e4ade4c0-19ab-4ef2-a7ae-385369e1af17']",33,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:33.232,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ade4c0-19ab-4ef2-a7ae-385369e1af17,91,,"[99.0, 44.5]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steven Gerrard,19109.0,Center Attacking Midfield,5,Liverpool,24,['2f94c418-0fbf-4ce7-b151-52128e62a12c'],34,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:34.550,Ball Receipt*,
,,,,,,,,,,,,,,,,2.260285,,,,,,,,,,,,,e4c10245-5a1b-4a19-a5ca-929f2a153a69,92,,"[99.2, 44.5]",3750200,2,,,,True,-0.86217004,,,,,"[110.6, 31.2]",,High Pass,17.517134,,Incomplete,,Dirk Kuijt,20195.0,,,,,,,1,From Goal Kick,Steven Gerrard,19109.0,Center Attacking Midfield,5,Liverpool,24,"['3403d5b9-23f8-4805-8f49-a43e897cbd03', '9b2d3910-e68c-4123-8e89-fe9d346e1113', 'e160273d-7b25-4b34-8fbe-a7c3dd98f1b0']",34,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:34.550,Pass,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9b2d3910-e68c-4123-8e89-fe9d346e1113,93,,"[20.9, 35.6]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paolo Maldini,15116.0,Left Center Back,5,Liverpool,24,['e4c10245-5a1b-4a19-a5ca-929f2a153a69'],34,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:34.550,Duel,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e160273d-7b25-4b34-8fbe-a7c3dd98f1b0,94,,"[110.1, 32.0]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dirk Kuijt,20195.0,Center Forward,5,Liverpool,24,['e4c10245-5a1b-4a19-a5ca-929f2a153a69'],36,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:36.810,Ball Receipt*,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a4733cea-eb18-4545-b284-4054e362e3e0,95,,"[110.1, 32.0]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dirk Kuijt,20195.0,Center Forward,5,Liverpool,24,['3403d5b9-23f8-4805-8f49-a43e897cbd03'],36,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:36.810,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,3403d5b9-23f8-4805-8f49-a43e897cbd03,96,,"[10.0, 48.1]",3750200,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Massimo Oddo,19877.0,Right Back,5,Liverpool,24,"['a4733cea-eb18-4545-b284-4054e362e3e0', 'e4c10245-5a1b-4a19-a5ca-929f2a153a69']",36,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:36.810,Foul Won,True
,,,,,,,,,,,,,,,,3.177619,,,,,,,,,,,,,9375db18-8e28-4b97-9286-dc521218208a,97,,"[16.1, 45.6]",3750200,3,,,,,-0.1522773,,Left Foot,,,"[76.7, 36.3]",,High Pass,61.30946,,,,Massimo Ambrosini,17607.0,,,,,,Free Kick,1,From Free Kick,Nelson de Jesus da Silva,34393.0,Goalkeeper,6,AC Milan,243,['b58cc5ad-737d-497f-9c65-f65e9183161b'],3,,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:03.858,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b58cc5ad-737d-497f-9c65-f65e9183161b,98,,"[76.7, 36.3]",3750200,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Massimo Ambrosini,17607.0,Right Center Midfield,6,AC Milan,243,['9375db18-8e28-4b97-9286-dc521218208a'],7,,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:07.036,Ball Receipt*,
,,,,,,,,,,,,,,,,1.17842,,,,,,,,,,,,,954b3cc9-9135-4df7-98a0-38461ab9392a,99,,"[76.4, 35.8]",3750200,3,,,,True,-0.13255154,,,,,"[91.4, 33.8]",,High Pass,15.132746,,Incomplete,,,,,,,,,,1,From Free Kick,Massimo Ambrosini,17607.0,Right Center Midfield,6,AC Milan,243,"['08b48568-2be8-47e4-b4a0-231653c72842', '8be5d7d0-a924-4d3a-b89a-572ce6744af9']",7,,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:07.036,Pass,True
